decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(true blackout curtains no light),campaign,,,placement_multiplier,placementTop,0,114,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(true blackout curtains no light),campaign,,,placement_multiplier,placementRestOfSearch,0,57,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 90 inch long 2 panels-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 90 inch long 2 panels-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas de cuarto blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas de cuarto blackout-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen farmhouse curtains,campaign,,,placement_multiplier,placementTop,0,55,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch blackout curtains 2 panel set),campaign,,,placement_multiplier,placementTop,0,146,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(90 inch blackout curtains 2 panel set),campaign,,,placement_multiplier,placementRestOfSearch,0,80,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(oeko tex blackout curtains),campaign,,,placement_multiplier,placementTop,0,92,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(oeko tex blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,41,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains farmhouse),campaign,,,placement_multiplier,placementTop,0,117,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains farmhouse),campaign,,,placement_multiplier,placementRestOfSearch,0,59,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain panels),campaign,,,placement_multiplier,placementTop,0,159,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout curtain panels),campaign,,,placement_multiplier,placementRestOfSearch,0,90,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52x72 blackout curtains 2 panels),campaign,,,placement_multiplier,placementTop,0,146,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(52x72 blackout curtains 2 panels),campaign,,,placement_multiplier,placementRestOfSearch,0,80,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains for dorm-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains for dorm-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal blackout curtains 84 inch),campaign,,,placement_multiplier,placementTop,0,76,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(thermal blackout curtains 84 inch),campaign,,,placement_multiplier,placementRestOfSearch,0,29,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-extra long linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(2 panel blackout curtains),campaign,,,placement_multiplier,placementTop,0,95,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(2 panel blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,43,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(best blackout curtains),campaign,,,placement_multiplier,placementTop,0,88,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(best blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,38,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-linen curtains 90+ inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal blackout curtains 72 inches long),campaign,,,placement_multiplier,placementTop,0,81,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal blackout curtains 72 inches long),campaign,,,placement_multiplier,placementRestOfSearch,0,33,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains short window-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains short window-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-floor to ceiling curtains blackout-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-floor to ceiling curtains blackout-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(room curtains blackout),campaign,,,placement_multiplier,placementTop,0,117,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(room curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,59,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains energy efficient-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout curtains energy efficient-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 72 inch length 2 panels set),campaign,,,placement_multiplier,placementTop,0,117,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(blackout curtains 72 inch length 2 panels set),campaign,,,placement_multiplier,placementRestOfSearch,0,59,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch blackout curtains living room),campaign,,,placement_multiplier,placementTop,0,61,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Living Room)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch blackout curtains living room),campaign,,,placement_multiplier,placementRestOfSearch,0,18,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains for bedroom windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains for bedroom windows-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout boho curtains for bedroom),campaign,,,placement_multiplier,placementTop,0,178,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout boho curtains for bedroom),campaign,,,placement_multiplier,placementRestOfSearch,0,104,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(farmhouse blackout curtains for bedroom),campaign,,,placement_multiplier,placementTop,0,114,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout|Bedroom)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(farmhouse blackout curtains for bedroom),campaign,,,placement_multiplier,placementRestOfSearch,0,57,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas black out para dormitorio-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas black out para dormitorio-(Blackout-ES)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white blackout curtains 84 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white blackout curtains 84 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-52 inch blackout curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-52 inch blackout curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches long 2 panels set),campaign,,,placement_multiplier,placementTop,0,67,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout curtains 84 inches long 2 panels set),campaign,,,placement_multiplier,placementRestOfSearch,0,22,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(light colored blackout curtains),campaign,,,placement_multiplier,placementTop,0,85,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(light colored blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,36,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout beige curtains),campaign,,,placement_multiplier,placementTop,0,117,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x90-BEIGE-2-PCS)-(blackout beige curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,59,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes for living room-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout drapes for living room-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout farmhouse curtains),campaign,,,placement_multiplier,placementTop,0,146,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(blackout farmhouse curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,80,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-grey black out curtains 63 inch long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-grey black out curtains 63 inch long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 blackout curtains),campaign,,,placement_multiplier,placementTop,0,63,cpc,placement,0.91,1.49,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,20,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal insulated blackout curtains 72 inch),campaign,,,placement_multiplier,placementTop,0,92,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS)-(thermal insulated blackout curtains 72 inch),campaign,,,placement_multiplier,placementRestOfSearch,0,41,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen lined curtains,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 84 inch long 2 panels-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-black out curtains 84 inch long 2 panels-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout ivory curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-blackout ivory curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch curtains blackout),campaign,,,placement_multiplier,placementTop,0,105,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(84 inch curtains blackout),campaign,,,placement_multiplier,placementRestOfSearch,0,51,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(livingroom blackout curtains),campaign,,,placement_multiplier,placementTop,0,121,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-EXACT-RAN-DO-(Curtains|Blackout)-(LINEN-CURTAIN-52x84-NATURAL-2-PCS)-(livingroom blackout curtains),campaign,,,placement_multiplier,placementRestOfSearch,0,62,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-bedroom black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-bedroom black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream beige blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cream beige blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x63-NATURAL-2-PCS-B0F634R6RF-G,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-off white black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas blackout para dormitorio largas-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementTop,0,200,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-LC-SP-cortinas blackout para dormitorio largas-(Blackout-ES)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,campaign,,,placement_multiplier,placementRestOfSearch,0,120,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - 84 inch curtains linen,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
placement modifier reset,D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen panels curtains,campaign,,,placement_multiplier,placementTop,0,260,cpc,placement,0,0,2026-09-16,,,,,,
