decision,campaign,entity_type,entity,match_type,attribute,placement,new_value,prior_value,mechanism_metric,mechanism_level,mechanism_target,mechanism_from,check_date,outcome_keyword,outcome_rank,outcome_bound,outcome_date,fallback,rationale
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,keyword,curtains,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,keyword,curtain,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,keyword,curtains,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-BROAD-HEAD,keyword,curtain,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,campaign,,,create_campaign,,25,none,spend_wk,campaign,175,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x72-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x90-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,product_ad,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,keyword,window curtain,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,keyword,curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the 52x84 reprice,SL-LC-SP-PHRASE-HEAD,keyword,curtain,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,campaign,,,create_campaign,,20,none,spend_wk,campaign,140,0,,,,held until the lab dip and re-shot images land; nothing uploads before then,,do not upload — the gate is the colour fix. These route to the BLOCK-tier colourways,"Three campaigns at $53/day routed to the 96 inch drop, grey and floor-length lanes — the same colourways paused by the refund gate. They open when the refund cause is fixed, not before."
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-NATURAL-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-NATURAL-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,product_ad,LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,linen curtains 96 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,curtains blackout 96 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,96 blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,96in blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,blackout curtains 96 inch,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,blackout curtains 96 inches,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-96,keyword,blackout curtains 96 + inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,campaign,,,create_campaign,,18,none,spend_wk,campaign,126,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x72-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x120-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,product_ad,LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,keyword,light grey blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,keyword,grey blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,keyword,natural linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-GREY,keyword,greige curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,campaign,,,create_campaign,,15,none,spend_wk,campaign,105,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,campaign,,,placement_multiplier,placementTop,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,campaign,,,placement_multiplier,placementRestOfSearch,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,campaign,,,placement_multiplier,placementProductPage,0,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x120-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x84-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x84-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x72-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x108-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x90-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x72-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x72-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x63-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x63-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x63-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x120-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x120-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x90-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x108-LINEN-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LINEN-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,product_ad,LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-LIGHT-GREY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,linen curtains 96 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,lined linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,linen curtain,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,linen curtains 108 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,thick linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,black linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,blue linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,faux linen curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,white linen blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,linen black out curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,black out curtains linen,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,linen look blackout curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,blackout curtains linen texture,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,black out curtain 90 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,beige curtain,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,black out curtain,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SP campaigns — gated on the colour fix,SL-LC-SP-PHRASE-FLOOR,keyword,cream curtains,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,campaign,,,create_campaign,,16,none,spend_wk,campaign,112,0,,,,held until brand registry clears; SB cannot run without it,,"do not upload — the gate is brand registry. SB also needs a logo in the Creative Asset Library and, with no Store, lands on Amazon's generated collection page",Five Sponsored Brands campaigns at $64/day. SB was Phrase-only before; Broad opens the same width on the surface where the lead competitor runs 97% of its impressions.
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,product_ad,LINEN-CURTAIN-52x84-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,product_ad,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,product_ad,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,keyword,curtains for living room,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,keyword,curtains for bedroom,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,keyword,bedroom curtains,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-BROAD-ROOM,keyword,sliding door curtains,BROAD,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,campaign,,,create_campaign,,14,none,spend_wk,campaign,98,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,ad_group,,,create_ad_group,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,product_ad,LINEN-CURTAIN-52x120-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,product_ad,LINEN-CURTAIN-52x108-IVORY-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x108-IVORY-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,product_ad,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,,create_product_ad,,LINEN-CURTAIN-52x120-LIGHT-BEIGE-2-PCS,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,keyword,blackout curtains 92 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
new SB campaigns — gated on brand registry,SL-LC-SB-PHRASE-SIZE,keyword,blackout curtains 60 inches long,PHRASE,create_keyword,,0.53,none,spend_wk,campaign,,0,,,,,,,
